implementation,factor,MC
R,1,0.8232705941420264
R,2,0.9975264055557074
R,3,0.9966000298126639
R,4,0.9943257572510303
R,1,0.8635101477792034
R,2,0.9979081734917283
R,3,0.9969347630087448
R,4,0.9928621324769569
R,1,0.9160606422390716
R,2,0.9972649515390145
R,3,0.995672926937948
R,4,0.9928740688576799
R,1,0.9488428853993448
R,2,0.9961979578022034
R,3,0.9965590707912031
R,4,0.9929619982023004
R,1,0.7175177691587125
R,2,0.9968246997617872
R,3,0.9969400421909969
R,4,0.9957924673040757
R,1,0.9218502607696936
R,2,0.9978854044955169
R,3,0.9959414013237236
R,4,0.9936985159130637
R,1,0.7615575002636344
R,2,0.9981709686889192
R,3,0.9970082715795909
R,4,0.9918019245799491
R,1,0.6258922895833489
R,2,0.9978577202634125
R,3,0.9948972249398869
R,4,0.9930588808401974
R,1,0.8361043475987374
R,2,0.9974618706722288
R,3,0.9949028144327646
R,4,0.9938516449398737
R,1,0.3569245543251219
R,2,0.9982152542186437
R,3,0.9962468736059414
R,4,0.9954917988980014
R,1,0.7252542223311463
R,2,0.9971625161483949
R,3,0.9948700739505043
R,4,0.9921606141069104
R,1,0.7858958194754191
R,2,0.9981772975106986
R,3,0.9958966531319086
R,4,0.9945016908010509
R,1,0.4182442085057446
R,2,0.997386808347409
R,3,0.9954743219332969
R,4,0.9915591638251734
R,1,0.6736658003826574
R,2,0.9976316081329135
R,3,0.9930599148455546
R,4,0.9938729221103095
R,1,0.8756669129944032
R,2,0.9975131006237986
R,3,0.9963595533004937
R,4,0.9921584344182279
R,1,0.8518465485961981
R,2,0.9970850571307972
R,3,0.9943467673349656
R,4,0.9947811889862148
R,1,0.8940523020283488
R,2,0.9974171105877707
R,3,0.9951647359799214
R,4,0.9945617475332108
R,1,0.7822598329449872
R,2,0.9977051205409381
R,3,0.9955778472654705
R,4,0.9944248755046105
R,1,0.8630476469981161
R,2,0.9977554584417057
R,3,0.9959921266779911
R,4,0.9956444064867653
R,1,0.7610437553588522
R,2,0.9971497620717276
R,3,0.9955420994389726
R,4,0.9932694134414286
R,1,0.8914578284078063
R,2,0.9972242740719258
R,3,0.9951301281448828
R,4,0.9942513018991703
R,1,0.7837495963782523
R,2,0.998312712972015
R,3,0.9957766840132791
R,4,0.9947250250931418
R,1,0.856908314468447
R,2,0.9982595466453923
R,3,0.9958521556042635
R,4,0.9941047138327326
R,1,0.9140084945331529
R,2,0.9979189814681727
R,3,0.9945707087021672
R,4,0.9934669495067677
R,1,0.6920635499826308
R,2,0.9977517078109308
R,3,0.9969528795473849
R,4,0.9949194250235426
R,1,0.7750314652858916
R,2,0.9974644098685502
R,3,0.9957506262132997
R,4,0.9939678605431314
R,1,0.8531518223835103
R,2,0.9978063021233256
R,3,0.9962166286459283
R,4,0.9938576051822412
R,1,0.9135703785998108
R,2,0.9973971380699982
R,3,0.9959429771885673
R,4,0.9931965832416587
R,1,0.9123328770042053
R,2,0.9977384145526761
R,3,0.9948848047731057
R,4,0.9902156605546382
R,1,0.6621503009331319
R,2,0.9981066805769522
R,3,0.9963167864955964
R,4,0.9906163564242536
R,1,0.6594772462177514
R,2,0.9976869184404065
R,3,0.9966097866581994
R,4,0.9919091896077414
R,1,0.8831034336101459
R,2,0.9977110731189597
R,3,0.9957970482884192
R,4,0.9932551158461015
R,1,0.8666821504730374
R,2,0.9974740184356419
R,3,0.9972638445945411
R,4,0.9960863012993284
R,1,0.752943414842226
R,2,0.9965638250700787
R,3,0.9972442887000238
R,4,0.9920774886262939
R,1,0.8891205880480044
R,2,0.9971173048840389
R,3,0.9923898611221453
R,4,0.9928175172340957
R,1,0.9100044366892606
R,2,0.998170029711471
R,3,0.9931647639447158
R,4,0.9929508049638243
R,1,0.8924133604160557
R,2,0.9979051573130758
R,3,0.9971418178317614
R,4,0.9951725448467738
R,1,0.316500539368197
R,2,0.9972259877916375
R,3,0.9955326941114443
R,4,0.9928455439329968
R,1,0.8492067441288388
R,2,0.9969283869052727
R,3,0.9963403655722529
R,4,0.9948036037711107
R,1,0.8525801560402446
R,2,0.9985700790638036
R,3,0.9955227613437155
R,4,0.9923469291077273
R,1,0.8761760739439202
R,2,0.9976268472959137
R,3,0.9965517933464927
R,4,0.9915372099511108
R,1,0.9066219671275191
R,2,0.9981226049483544
R,3,0.9951401434830258
R,4,0.9940163982079155
R,1,0.8895049619996598
R,2,0.9972013868638766
R,3,0.9950507637837831
R,4,0.9928996366171865
R,1,0.8795195632364162
R,2,0.9982327855405909
R,3,0.9944251286580571
R,4,0.9937287661809908
R,1,0.8471723737185888
R,2,0.9976408339427354
R,3,0.9968989953769268
R,4,0.9926869216199581
R,1,0.4093255218743189
R,2,0.9982572411455634
R,3,0.995732969417702
R,4,0.9939279875534696
R,1,0.9048244968415176
R,2,0.9967466179645382
R,3,0.9964397419944853
R,4,0.9956509024555837
R,1,0.7278890126845694
R,2,0.9977816000386637
R,3,0.994968061936619
R,4,0.9948241062213746
R,1,0.6950444278225627
R,2,0.9979786043415542
R,3,0.9965973445702531
R,4,0.9928271319632379
R,1,0.8325851771041215
R,2,0.9977589289251496
R,3,0.995718121555851
R,4,0.9950752466892482
R,1,0.9134472324197648
R,2,0.9978380770616735
R,3,0.997090654894907
R,4,0.995400294958248
R,1,0.8070290223440008
R,2,0.9972427039573165
R,3,0.9956624723434689
R,4,0.9927588164975488
R,1,0.8769457687595315
R,2,0.9976171165855144
R,3,0.9955861917633293
R,4,0.9918628688392394
R,1,0.773871374387046
R,2,0.9980368595290978
R,3,0.9960888859456929
R,4,0.9923372884288426
R,1,0.9629507473734481
R,2,0.9973484904133261
R,3,0.9971727672061007
R,4,0.9954991746151232
R,1,0.8832179168189653
R,2,0.9979660414557844
R,3,0.9947805841923554
R,4,0.9916583108677575
R,1,0.9753297244647143
R,2,0.9972774854290279
R,3,0.9959689709746354
R,4,0.9915836583374482
R,1,0.6942071274881267
R,2,0.9978202271248274
R,3,0.9960679244150004
R,4,0.9934599233074419
R,1,0.5838880494692931
R,2,0.9973984500508066
R,3,0.9968159100276744
R,4,0.9945894620400534
R,1,0.7888953012639038
R,2,0.9974403469804974
R,3,0.9965656642754108
R,4,0.9923147276686793
R,1,0.9189844248800056
R,2,0.9977786743745476
R,3,0.9958174550540851
R,4,0.9936876259597742
R,1,0.6966652445154596
R,2,0.997099709146914
R,3,0.994554259179595
R,4,0.9943727888098062
R,1,0.6582356397501516
R,2,0.9976133420698947
R,3,0.9975101096148588
R,4,0.9930441648007229
R,1,0.758721680810678
R,2,0.9973398315454528
R,3,0.9954760549040587
R,4,0.9950313380891356
R,1,0.9336648929072207
R,2,0.9988500017950844
R,3,0.9963195567997358
R,4,0.9934280880292965
R,1,0.8441875944880269
R,2,0.9973627942656139
R,3,0.9961708117647784
R,4,0.9938164113068634
R,1,0.9347134398077569
R,2,0.997876973523815
R,3,0.9946277309294008
R,4,0.9913887113585451
R,1,0.9335953623867225
R,2,0.9977696054580666
R,3,0.9949190766421251
R,4,0.9946352579500582
R,1,0.9578484494023222
R,2,0.9976974816090912
R,3,0.9952538320008076
R,4,0.991022971787303
R,1,0.6670000150157788
R,2,0.9969965692438137
R,3,0.9967123830178733
R,4,0.9927778056239045
R,1,0.7898478727812402
R,2,0.9982437224341766
R,3,0.9953826912228446
R,4,0.9931525165898709
R,1,0.9006327285886221
R,2,0.9978189785221055
R,3,0.9966522827252466
R,4,0.9927781593993608
R,1,0.9129844327753415
R,2,0.997086238264968
R,3,0.9946687225592769
R,4,0.9931040531182428
R,1,0.8781885364782555
R,2,0.9975643069406046
R,3,0.9956817961522691
R,4,0.994685238451433
R,1,0.3517920180577148
R,2,0.99774643277548
R,3,0.9948843605121508
R,4,0.9922130218458629
R,1,0.8249635335126658
R,2,0.9980768483418734
R,3,0.9963292177934596
R,4,0.9932157283618755
R,1,0.695319665972882
R,2,0.9980717196440101
R,3,0.9958824286239735
R,4,0.9944816345224581
R,1,0.9344344577654543
R,2,0.9984662360677987
R,3,0.996387544405103
R,4,0.9932178478916631
R,1,0.6889473401410798
R,2,0.9973736867516169
R,3,0.9941894021988738
R,4,0.9921813909721775
R,1,0.8110770996992578
R,2,0.9979606586568743
R,3,0.993434726312441
R,4,0.9921945665436837
R,1,0.9007790654562916
R,2,0.9983148940113563
R,3,0.994602939435163
R,4,0.9939750453462761
R,1,0.8807768986255569
R,2,0.9985189285274619
R,3,0.9956165313403263
R,4,0.9931416760221197
R,1,0.8696617333469697
R,2,0.9978238168457608
R,3,0.9966440331527404
R,4,0.9938096481892533
R,1,0.7260335606992991
R,2,0.9971338269105658
R,3,0.996521129437892
R,4,0.99241909970288
R,1,0.8428443686871697
R,2,0.9975232359140296
R,3,0.9945751441187052
R,4,0.9934007740862647
R,1,0.9203718630588225
R,2,0.9968228385368973
R,3,0.9972439490234823
R,4,0.9931938459025474
R,1,0.8691776954902773
R,2,0.997223428262911
R,3,0.9953543842205222
R,4,0.9919945989502645
R,1,0.8035139999123249
R,2,0.9971298404881686
R,3,0.9941252921810874
R,4,0.9937081896175043
R,1,0.8130146201778355
R,2,0.9977918919306012
R,3,0.9970233322617938
R,4,0.9952809506178835
R,1,0.8571505241951876
R,2,0.9983197208164931
R,3,0.9957372640762892
R,4,0.994326281478027
R,1,0.9404152977108593
R,2,0.9978285923418785
R,3,0.996028377588769
R,4,0.9902063313358476
R,1,0.7894641431742347
R,2,0.998149359989442
R,3,0.9951972720966571
R,4,0.9921873338640402
R,1,0.912291607151551
R,2,0.9975160501209633
R,3,0.9965762300730123
R,4,0.9941725053215618
R,1,0.8920374513932685
R,2,0.9973049725601514
R,3,0.9968893067743009
R,4,0.9947662965374751
R,1,0.8924943840193296
R,2,0.9972156281619944
R,3,0.9964311923308954
R,4,0.9937428459748406
R,1,0.2793009618835073
R,2,0.9980635210345133
R,3,0.9969898324760108
R,4,0.9948251463486524
R,1,0.7987794950164208
R,2,0.9977781575994165
R,3,0.9967627157502106
R,4,0.989065261613703
R,1,0.9042956964584181
R,2,0.9968259337129389
R,3,0.996472528268252
R,4,0.9961710236563939
R,1,0.8792963206547031
R,2,0.9980243078709513
R,3,0.9967840429957232
R,4,0.9918032367377188
R,1,0.8149184018928088
R,2,0.997353496552995
R,3,0.9969458414701402
R,4,0.9915712003941418
R,1,0.869849418124126
R,2,0.9980598676978425
R,3,0.9952090302829428
R,4,0.9932008160801784
R,1,0.8321158507997238
R,2,0.9970869445886082
R,3,0.996292558076415
R,4,0.9935514920700812
R,1,0.5696227859333026
R,2,0.9976629052746855
R,3,0.9955880655278749
R,4,0.9925619437579367
R,1,0.8182646501163524
R,2,0.9981472828906186
R,3,0.9962007881554068
R,4,0.9938627824379306
R,1,0.8902116043264227
R,2,0.9973397299956256
R,3,0.996647137379255
R,4,0.9900881705939186
R,1,0.8409546950236556
R,2,0.9982086656224648
R,3,0.9969638652747908
R,4,0.9943420953867452
R,1,0.9571518919472932
R,2,0.9980965799153771
R,3,0.9940553198451312
R,4,0.9940358037015904
R,1,0.894662639665206
R,2,0.9971860221982625
R,3,0.9968808303796465
R,4,0.9939952707293683
R,1,0.8852213180976192
R,2,0.9973134585101016
R,3,0.9944388415342741
R,4,0.9904452560508984
R,1,0.6915103263967611
R,2,0.9973938454372098
R,3,0.9955011057928611
R,4,0.994582272209775
R,1,0.8090164967683955
R,2,0.9977837425151684
R,3,0.9962150219443858
R,4,0.993299207449729
R,1,0.9143132243572722
R,2,0.9979494503455147
R,3,0.994946080475976
R,4,0.9943477259869322
R,1,0.7190763230183929
R,2,0.9981633648678564
R,3,0.9964984382541024
R,4,0.9944141071684401
R,1,0.7640393597502141
R,2,0.9974064506212347
R,3,0.9948854302864396
R,4,0.9918281332601797
R,1,0.8700588911458252
R,2,0.9974471093140287
R,3,0.9952656220734265
R,4,0.9946709611800875
R,1,0.8812181229472151
R,2,0.9976216937401429
R,3,0.9956359004896284
R,4,0.9935933139269959
R,1,0.9347042666043954
R,2,0.9978369222999407
R,3,0.9943362967405862
R,4,0.9955871991771098
R,1,0.4133698617318731
R,2,0.9977648690835753
R,3,0.9958565087890023
R,4,0.9920825929213675
R,1,0.7780578433752264
R,2,0.997477653718614
R,3,0.9966491413336911
R,4,0.9927295004586244
R,1,0.82836925586257
R,2,0.9975302439274987
R,3,0.9974774433528583
R,4,0.9933605268479293
R,1,0.7712894212766186
R,2,0.998936685227757
R,3,0.9973401814732752
R,4,0.9949571100836196
R,1,0.820768792137258
R,2,0.996804429552193
R,3,0.9972861819477149
R,4,0.9930538294765656
R,1,0.9728155601679843
R,2,0.9981464197917421
R,3,0.9960579343078829
R,4,0.9941478674460401
R,1,0.9608185544938836
R,2,0.9974458069918785
R,3,0.9943069455637353
R,4,0.9923403806203396
R,1,0.7810979473119783
R,2,0.9971577318274573
R,3,0.9953802251555717
R,4,0.9951213106544227
R,1,0.8407456786266334
R,2,0.9981128450270405
R,3,0.9956718035537517
R,4,0.9939161939818515
R,1,0.6619170865606705
R,2,0.9982360506436946
R,3,0.9964151364586363
R,4,0.9940087428501712
R,1,0.8741800027694283
R,2,0.9977020257801329
R,3,0.9958553188859988
R,4,0.9910051617632102
R,1,0.9634568249701124
R,2,0.9975697682278385
R,3,0.9953766322032851
R,4,0.9958225936036769
R,1,0.8404383289441906
R,2,0.9978726143970437
R,3,0.9942153616949535
R,4,0.9917324059065957
R,1,0.7820239289924914
R,2,0.9983218273726951
R,3,0.9968537943614393
R,4,0.9929049957797728
R,1,0.7625474873638153
R,2,0.997465231375085
R,3,0.9949120434361646
R,4,0.9928540316765043
R,1,0.6893164198363845
R,2,0.9977754754346508
R,3,0.9956944835934614
R,4,0.9948018070821337
R,1,0.7909958796959071
R,2,0.9981715402974994
R,3,0.9953969396855372
R,4,0.9942810099195765
R,1,0.7565057893938129
R,2,0.9976640439167193
R,3,0.9953757840484311
R,4,0.9958893775514169
R,1,0.73131442144361
R,2,0.9976089066964736
R,3,0.9950148888973697
R,4,0.9952080573156207
R,1,0.7164138788215407
R,2,0.9966539210813509
R,3,0.9954069503567187
R,4,0.9940352303481542
R,1,0.7683634446156055
R,2,0.9968221514244908
R,3,0.9970902581425564
R,4,0.9940957619947058
R,1,0.7913643385920752
R,2,0.9973806611656952
R,3,0.9938528727830773
R,4,0.9944212450212366
R,1,0.8639430716250687
R,2,0.9973728855386376
R,3,0.9948059081101519
R,4,0.9930387599403361
R,1,0.3291044088214365
R,2,0.9974422531806649
R,3,0.9964922093462739
R,4,0.9935885160786031
R,1,0.8316019787499005
R,2,0.9977111552434733
R,3,0.9942529030891065
R,4,0.9935336755894428
R,1,0.6757417088439958
R,2,0.9981654841867746
R,3,0.9955674087086692
R,4,0.99355045717442525
R,1,0.7856400518625193
R,2,0.9966458215297913
R,3,0.9958902273723095
R,4,0.9943223734231782
R,1,0.3831020966476284
R,2,0.9971145010269779
R,3,0.994557958534629
R,4,0.9917455104438098
R,1,0.9621982337147312
R,2,0.9980180669562814
R,3,0.996230668560744
R,4,0.9917989411715208
R,1,0.7597219615447237
R,2,0.9979150946860071
R,3,0.9967453970031426
R,4,0.9926523579453229
R,1,0.8685550162501073
R,2,0.9978541895923595
R,3,0.9940835147846842
R,4,0.9924328793594488
R,1,0.8096817164739976
R,2,0.9980394015070626
R,3,0.9947140198172995
R,4,0.9938326362658815
R,1,0.8901780240553749
R,2,0.9975640809892314
R,3,0.9951820622802359
R,4,0.9942356083694374
R,1,0.610124723452469
R,2,0.9981037752134381
R,3,0.995495255553718
R,4,0.992108783848599
R,1,0.7342759983088725
R,2,0.998171217434934
R,3,0.995592586968511
R,4,0.9917801371490621
R,1,0.9110799699403951
R,2,0.9974396724526393
R,3,0.9957199897518566
R,4,0.9931334744251659
R,1,0.873709551150006
R,2,0.9980788638458182
R,3,0.9954377055471008
R,4,0.9932825250135414
R,1,0.39187801956691276
R,2,0.9981530284383922
R,3,0.9943175323538164
R,4,0.994725754877247
R,1,0.8928741277468242
R,2,0.9985810068350537
R,3,0.9974441848474235
R,4,0.9926250443788509
R,1,0.8145590232480816
R,2,0.9977138929120832
R,3,0.9956486801717787
R,4,0.9926248513483499
R,1,0.9753770488215393
R,2,0.9981318351273829
R,3,0.9964230716338163
R,4,0.9944224538149632
R,1,0.7505013346619982
R,2,0.9976529490411525
R,3,0.994021079223365
R,4,0.9916137909156392
R,1,0.8780516249621944
R,2,0.9974098025487311
R,3,0.9958090817069457
R,4,0.9941829717760449
R,1,0.331442508202286
R,2,0.9972709648375467
R,3,0.9962885307602679
R,4,0.9949307662331074
R,1,0.5109191681859423
R,2,0.997904156467028
R,3,0.9957560954822242
R,4,0.9938865673119267
R,1,0.860167927038516
R,2,0.9960343787244723
R,3,0.9966035794741905
R,4,0.9930842544714714
R,1,0.9222830044892211
R,2,0.9981100834082719
R,3,0.9944817120243018
R,4,0.995156754804655
R,1,0.9577046223055881
R,2,0.9975782080720438
R,3,0.9958496296468325
R,4,0.9951212152914498
R,1,0.9626797540056082
R,2,0.9978783932596196
R,3,0.9957554302194827
R,4,0.9923807152336117
R,1,0.8475202148074776
R,2,0.998213463838706
R,3,0.9952840732576848
R,4,0.9929518592245404
R,1,0.86284133128766
R,2,0.9979774841250643
R,3,0.9934157711985417
R,4,0.9933555454341763
R,1,0.9289401121175842
R,2,0.9975249359108193
R,3,0.9932782127150425
R,4,0.9957970384531404
R,1,0.3783152680680547
R,2,0.9978162623605652
R,3,0.9954689132394031
R,4,0.994330356590688
R,1,0.9076564786050073
R,2,0.9976670820024753
R,3,0.9952251443491457
R,4,0.9918969672559153
R,1,0.6916992557559636
R,2,0.9976616586321531
R,3,0.9967444101011982
R,4,0.9924526680189945
R,1,0.7659753397280261
R,2,0.9981877331252971
R,3,0.995685512786197
R,4,0.9901662986941054
R,1,0.7344560896411831
R,2,0.9982669186851371
R,3,0.9953557680779407
R,4,0.9916312632546728
R,1,0.8481241451954666
R,2,0.9974821329063415
R,3,0.994230019683031
R,4,0.9916525413810444
R,1,0.9439058730092759
R,2,0.998434218163894
R,3,0.9957680366374416
R,4,0.9948676461779468
R,1,0.6408877741433692
R,2,0.9982484898863544
R,3,0.9960089953421307
R,4,0.9957958477151176
R,1,0.701446149532861
R,2,0.9976547728788743
R,3,0.9957789863901193
R,4,0.9936782432291678
R,1,0.5828539124109898
R,2,0.9970744653740773
R,3,0.9934402773117277
R,4,0.9928420121028801
R,1,0.7333575345092641
R,2,0.9970984208957486
R,3,0.9955932610370267
R,4,0.9925184413498209
R,1,0.8344865132190776
R,2,0.9977445062757643
R,3,0.9965618186753282
R,4,0.9907322059708082
R,1,0.951441881941087
R,2,0.9981647384545316
R,3,0.9952560854431725
R,4,0.9938422379344941
R,1,0.3526839695460541
R,2,0.9978094664146371
R,3,0.9958105367845071
R,4,0.9921927788952268
R,1,0.9547318368322351
R,2,0.997903080670358
R,3,0.995224823026604
R,4,0.995500477558333
R,1,0.8860359919557422
R,2,0.9977968953635616
R,3,0.996420456027218
R,4,0.993981518599204
R,1,0.8526849855357135
R,2,0.9975056683772298
R,3,0.9938258494065606
R,4,0.9925790296021453
R,1,0.8907009578452808
R,2,0.9976589081137447
R,3,0.9958049098603944
R,4,0.9923256604849204
R,1,0.8643227426461546
R,2,0.9979471161286708
R,3,0.9959069141591239
R,4,0.9945767923917913
R,1,0.90385544612705
R,2,0.9983708132833917
R,3,0.9950223185277218
R,4,0.9934528603179686
R,1,0.4392875813652857
R,2,0.9980066910674377
R,3,0.9957467607125111
R,4,0.9897931390568914
R,1,0.8514585116878503
R,2,0.9975110663211143
R,3,0.9965682665985341
R,4,0.9956513288832457
R,1,0.9169336354897483
R,2,0.9976309396496339
R,3,0.9957491638173294
R,4,0.9928766699232926
R,1,0.8199998897699955
R,2,0.9972021803655533
R,3,0.9958770753383444
R,4,0.9961069784875065
R,1,0.9666758845498676
R,2,0.9967766945498042
R,3,0.9961818020116627
R,4,0.9954942505460838
R,1,0.915673118928586
R,2,0.9974001749846337
R,3,0.9955160282473393
R,4,0.990272581036005
R,1,0.39098740192284115
R,2,0.9981591945331812
R,3,0.9956581699978214
R,4,0.9945874541299423
R,1,0.7962079142891983
R,2,0.9974592659733271
R,3,0.9960669705824332
R,4,0.9948837756327511
R,1,0.8998270854137406
R,2,0.9977734922336204
R,3,0.9971426749188782
R,4,0.9927332839665243
R,1,0.778861581596286
R,2,0.9971819397137464
R,3,0.9948819766985069
R,4,0.9892459807928431
Matlab,1,0.9336866785087303
Matlab,2,0.99732264133653
Matlab,3,0.9953605913140972
Matlab,4,0.993070953125468
Matlab,1,0.6300754335350301
Matlab,2,0.9977014048211419
Matlab,3,0.9949025677950116
Matlab,4,0.9954867806973429
Matlab,1,0.7637132764135202
Matlab,2,0.9974462007162229
Matlab,3,0.9942702913178946
Matlab,4,0.9933408085551438
Matlab,1,0.902393242532205
Matlab,2,0.9976709590899505
Matlab,3,0.9966582257585493
Matlab,4,0.9941411996762999
Matlab,1,0.7507472200916484
Matlab,2,0.997320910731604
Matlab,3,0.99608751410196394
Matlab,4,0.9948272328921565
Matlab,1,0.6366984833599423
Matlab,2,0.9966697626579192
Matlab,3,0.9961091796631191
Matlab,4,0.9929695484702262
Matlab,1,0.8636629165663016
Matlab,2,0.9986144515366504
Matlab,3,0.9969518067220219
Matlab,4,0.9956709362816052
Matlab,1,0.6016727277220458
Matlab,2,0.9981883282846492
Matlab,3,0.996628263764884
Matlab,4,0.995672896290867
Matlab,1,0.655009633960048
Matlab,2,0.9975244458066945
Matlab,3,0.9963151706362919
Matlab,4,0.9934492273293567
Matlab,1,0.85038278091187
Matlab,2,0.998224043712847
Matlab,3,0.9955790045028238
Matlab,4,0.9940720363334509
Matlab,1,0.9299163466943418
Matlab,2,0.9977736787713313
Matlab,3,0.9965105706746266
Matlab,4,0.9955217127527707
Matlab,1,0.930716431267511
Matlab,2,0.9965706092147758
Matlab,3,0.9962074680094009
Matlab,4,0.995165289533828
Matlab,1,0.9253106590363837
Matlab,2,0.9970686885052872
Matlab,3,0.995853975334273
Matlab,4,0.9929788893940836
Matlab,1,0.9596595829583006
Matlab,2,0.9984154088368471
Matlab,3,0.9969204552180144
Matlab,4,0.9912561557677414
Matlab,1,0.9199700891236351
Matlab,2,0.9979746294363334
Matlab,3,0.9938676477752593
Matlab,4,0.993040592168629
Matlab,1,0.9511243606821241
Matlab,2,0.99748969543483
Matlab,3,0.9965824991861376
Matlab,4,0.9957121058661171
Matlab,1,0.8102175266098942
Matlab,2,0.9970342293389185
Matlab,3,0.9948993822516456
Matlab,4,0.9915619077197039
Matlab,1,0.7307477687868482
Matlab,2,0.9976337438321287
Matlab,3,0.996016236111729
Matlab,4,0.9939221878571888
Matlab,1,0.8513215353199655
Matlab,2,0.9980352952885087
Matlab,3,0.9950865506826796
Matlab,4,0.994178815549888
Matlab,1,0.731101705480196
Matlab,2,0.9971133480583135
Matlab,3,0.9954128523618323
Matlab,4,0.9948723374751248
Matlab,1,0.7889308689416721
Matlab,2,0.9967327533559145
Matlab,3,0.9965104456188055
Matlab,4,0.9924832520569151
Matlab,1,0.8171540166666994
Matlab,2,0.9962414931068563
Matlab,3,0.9957571772086391
Matlab,4,0.9921352094877102
Matlab,1,0.8419690737055412
Matlab,2,0.9981962803726226
Matlab,3,0.9939853215925948
Matlab,4,0.9949080093464612
Matlab,1,0.9459121994213947
Matlab,2,0.9980441765107586
Matlab,3,0.9958858979817053
Matlab,4,0.9942419197922713
Matlab,1,0.915421156527518
Matlab,2,0.9981843173011121
Matlab,3,0.996923216498073
Matlab,4,0.9922578024868434
Matlab,1,0.9288052160929748
Matlab,2,0.9977816190584247
Matlab,3,0.9958924640289132
Matlab,4,0.9939521397858768
Matlab,1,0.6197167843773946
Matlab,2,0.9977765340204673
Matlab,3,0.9947956777644636
Matlab,4,0.9931485306742521
Matlab,1,0.816313797652033
Matlab,2,0.9974295790672504
Matlab,3,0.9938155557206111
Matlab,4,0.9937939667248539
Matlab,1,0.8429359865737003
Matlab,2,0.9983648352050791
Matlab,3,0.996857130923583
Matlab,4,0.9959635452387803
Matlab,1,0.5294482717512086
Matlab,2,0.9982679790612347
Matlab,3,0.9966101395934012
Matlab,4,0.9905294265034602
Matlab,1,0.8128878340671613
Matlab,2,0.9980407197288745
Matlab,3,0.9968763364986033
Matlab,4,0.9925438363879645
Matlab,1,0.7623091265965327
Matlab,2,0.9981769941595129
Matlab,3,0.9962150442954839
Matlab,4,0.995869193107286
Matlab,1,0.8491125892254437
Matlab,2,0.9978204057258855
Matlab,3,0.9939120585013139
Matlab,4,0.9933089170089331
Matlab,1,0.8116422029832292
Matlab,2,0.9979601410611021
Matlab,3,0.9940810473369717
Matlab,4,0.9936569406684264
Matlab,1,0.7096552888583271
Matlab,2,0.9961980830953866
Matlab,3,0.9950348975632772
Matlab,4,0.99215914969865
Matlab,1,0.8219891008879602
Matlab,2,0.9977337665433519
Matlab,3,0.9964806027551627
Matlab,4,0.9939591178913184
Matlab,1,0.8901717600940373
Matlab,2,0.998102856394404
Matlab,3,0.9956974179104077
Matlab,4,0.9919260851102006
Matlab,1,0.8577929280794017
Matlab,2,0.9978601837616358
Matlab,3,0.9963111832499281
Matlab,4,0.9928024224646648
Matlab,1,0.8458334859751381
Matlab,2,0.9977362186120771
Matlab,3,0.9964361304549648
Matlab,4,0.9936934017565161
Matlab,1,0.9117286610508092
Matlab,2,0.997305760313071
Matlab,3,0.9951936376809492
Matlab,4,0.9894055615460489
Matlab,1,0.9164011054023798
Matlab,2,0.9974614760986479
Matlab,3,0.9967647148812258
Matlab,4,0.9946550630204795
Matlab,1,0.9052617612635048
Matlab,2,0.9984145163501692
Matlab,3,0.9960699277943728
Matlab,4,0.9928487181474207
Matlab,1,0.9179643328278284
Matlab,2,0.99793332565656645
Matlab,3,0.9959606137906011
Matlab,4,0.9944215219957929
Matlab,1,0.9561780560137378
Matlab,2,0.9979978801518516
Matlab,3,0.9965436339591209
Matlab,4,0.9930872191161569
Matlab,1,0.6794173126001152
Matlab,2,0.9974724107465782
Matlab,3,0.9959785880263538
Matlab,4,0.9951552545498776
Matlab,1,0.5490480762913162
Matlab,2,0.9981639758359999
Matlab,3,0.9946345759432033
Matlab,4,0.9956810060404994
Matlab,1,0.8109535318089494
Matlab,2,0.9977668024545079
Matlab,3,0.9938473702525079
Matlab,4,0.9956593784584636
Matlab,1,0.9252488872349005
Matlab,2,0.9981913594209044
Matlab,3,0.9977413588828797
Matlab,4,0.990114971815266
Matlab,1,0.8722261762059463
Matlab,2,0.9974550889476588
Matlab,3,0.9952162643597584
Matlab,4,0.9937565125151322
Matlab,1,0.8737680558818947
Matlab,2,0.9974577011339246
Matlab,3,0.9944579677299175
Matlab,4,0.9904143687207516
Matlab,1,0.7242650340362916
Matlab,2,0.9980004534611069
Matlab,3,0.9971989761045483
Matlab,4,0.9944294167723744
Matlab,1,0.9444448095288076
Matlab,2,0.9979569581425627
Matlab,3,0.9959576996409527
Matlab,4,0.9918494062611425
Matlab,1,0.527825363735716
Matlab,2,0.9978326700033411
Matlab,3,0.9961649007357429
Matlab,4,0.9902673915523116
Matlab,1,0.5789419881887736
Matlab,2,0.9976335228447711
Matlab,3,0.9966162804959526
Matlab,4,0.9946423981305573
Matlab,1,0.8943161593917902
Matlab,2,0.9977637637150988
Matlab,3,0.9965335653392224
Matlab,4,0.9948409116176425
Matlab,1,0.7369527244074925
Matlab,2,0.9975100288217552
Matlab,3,0.9955843604617343
Matlab,4,0.9952417701277498
Matlab,1,0.815898204751422
Matlab,2,0.9969653599128742
Matlab,3,0.9956659032690873
Matlab,4,0.994313119832507
Matlab,1,0.549553594582878
Matlab,2,0.9970613582371178
Matlab,3,0.9958065238440542
Matlab,4,0.9936455875936064
Matlab,1,0.9310931780832002
Matlab,2,0.9975845007518475
